Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW20,OUT045,2121.130099
NCO55,OUT049,1672.853879
FDX48,OUT046,2555.909241
FDU48,OUT046,2227.242178
FDR48,OUT019,407.2056914
FDK27,OUT013,1930.619181
FDT35,OUT013,2684.94858
FDN12,OUT049,1898.968316
NCE31,OUT019,157.9795108
FDL21,OUT017,731.7507733
FDV56,OUT017,1561.756695
FDR16,OUT017,4159.233364
NCP41,OUT049,1819.411708
FDJ27,OUT013,1667.608125
FDA07,OUT017,2119.527499
FDK55,OUT049,1417.473533
FDM33,OUT049,3763.414693
FDY46,OUT046,2668.985027
FDD36,OUT046,2183.665792
FDB12,OUT027,2562.156511
FDF28,OUT019,301.7508158
NCE07,OUT019,374.1725493
FDW50,OUT027,4209.477455
NCW18,OUT017,3566.503147
NCJ17,OUT019,271.3226237
DRZ24,OUT010,290.9994487
FDS07,OUT035,2308.455147
NCW05,OUT010,284.473364
FDZ22,OUT018,1202.291293
FDK02,OUT046,2169.076988
FDZ45,OUT027,4654.33188
FDL25,OUT046,1504.688617
FDS08,OUT045,2429.494654
NCZ42,OUT027,6181.967627
FDX57,OUT035,1759.914495
FDF21,OUT046,2712.56236
FDJ56,OUT018,1234.15883
FDX10,OUT013,694.1194724
DRG48,OUT035,2186.173995
DRN37,OUT046,2516.044083
NCY41,OUT018,574.634652
FDN28,OUT045,1489.513901
FDE34,OUT045,3063.664972
FDR10,OUT045,2900.662755
FDC32,OUT017,1448.01839
DRG13,OUT046,2407.726771
FDP59,OUT049,1776.009004
NCT53,OUT010,463.5788094
FDL57,OUT027,5580.449817
FDN32,OUT010,492.3446992
FDK09,OUT018,2493.601292
FDA52,OUT010,462.4872013
FDC57,OUT049,3150.784342
FDI09,OUT035,3733.571988
NCB07,OUT046,2496.967143
FDP26,OUT035,1538.870775
FDP40,OUT027,2830.527338
FDL15,OUT013,2476.100729
FDV07,OUT046,2027.455507
FDS03,OUT017,1101.07446
FDE50,OUT049,3394.234582
FDQ15,OUT017,1307.002218
FDQ33,OUT010,420.6998988
FDT22,OUT013,719.99295
DRO35,OUT035,2122.349918
FDJ41,OUT049,4042.591605
FDQ27,OUT035,2103.557304
FDC26,OUT017,1823.010722
NCF43,OUT027,3003.907714
NCR50,OUT035,2736.458819
FDE39,OUT018,1691.941491
FDN49,OUT027,1709.583667
DRG11,OUT035,1809.137558
NCA18,OUT049,2007.345256
FDM36,OUT018,2390.519393
FDW32,OUT017,1371.347513
NCQ18,OUT010,253.2338743
FDX14,OUT027,2141.108739
FDD46,OUT017,2218.392817
FDI34,OUT019,563.0277191
NCJ17,OUT035,1468.580291
FDB52,OUT035,3964.521498
FDV55,OUT018,1987.358371
FDC57,OUT046,2881.080553
FDB29,OUT046,1988.287154
NCO43,OUT035,1942.061523
FDG44,OUT045,878.3889129
FDJ34,OUT045,1855.754893
FDH40,OUT049,1385.568693
NCD07,OUT027,2585.601765
FDB41,OUT017,745.3314939
FDH47,OUT018,1363.117963
DRK37,OUT035,2854.107767
FDM25,OUT019,546.1004633
NCX06,OUT045,3175.482099
NCS05,OUT017,2185.608561
FDS39,OUT045,2066.537287
FDC47,OUT027,5190.575123
FDG20,OUT013,2986.999561
DRL23,OUT017,1915.290353
FDY33,OUT013,2663.861392
NCH18,OUT045,3545.641118
FDX47,OUT035,2478.611687
NCB06,OUT045,2581.83869
FDP36,OUT049,899.0641364
FDW44,OUT018,2734.256942
NCU41,OUT018,2687.032849
NCS17,OUT046,1890.159975
FDD46,OUT035,2478.056997
FDE45,OUT017,3134.805783
FDI09,OUT017,3349.20608
NCJ54,OUT010,630.0193219
NCA29,OUT018,2911.697594
NCN41,OUT027,2987.431395
FDY34,OUT035,3102.110071
NCG55,OUT035,2375.392169
DRM49,OUT046,761.9196678
NCB42,OUT049,1907.829867
FDE58,OUT045,2220.825757
DRJ25,OUT013,863.4372891
FDS47,OUT010,225.0532925
FDY21,OUT049,2960.058339
NCI54,OUT013,1719.931894
FDO24,OUT017,2478.556224
FDY43,OUT035,3236.124703
FDF35,OUT018,1528.486569
NCP29,OUT019,202.4864418
FDN28,OUT027,2622.45363
FDJ50,OUT018,836.6048693
FDQ14,OUT027,3723.607301
FDC37,OUT035,1719.746119
FDN08,OUT046,2251.995449
FDD04,OUT035,2298.138762
FDW34,OUT018,2801.480557
FDP04,OUT017,983.9920615
NCG07,OUT017,3316.721696
NCN14,OUT018,2488.487415
FDJ16,OUT045,893.4922919
NCM42,OUT045,1617.554967
NCF19,OUT046,852.3991507
FDY21,OUT018,3088.710096
FDY19,OUT035,2350.920502
FDV09,OUT045,2506.271348
FDA28,OUT013,2200.682998
FDC38,OUT018,1654.138843
FDL28,OUT045,4049.949175
NCH43,OUT049,3335.467646
NCN53,OUT045,782.9137288
NCW05,OUT017,1880.465013
NCO30,OUT018,2688.936456
FDT04,OUT019,135.2097035
FDB27,OUT018,3051.52913
NCK07,OUT013,2599.293745
NCA53,OUT013,846.6456791
FDB33,OUT018,2144.857815
FDU37,OUT017,1335.471429
FDR13,OUT035,2187.353111
FDE45,OUT049,2942.04063
FDV37,OUT017,3427.183828
FDX44,OUT019,266.8983134
NCL06,OUT017,3694.538572
FDJ28,OUT045,2904.455118
FDX55,OUT049,3454.825855
NCK17,OUT018,622.553512
FDH52,OUT035,1065.304993
FDN13,OUT027,2630.660882
FDK44,OUT018,2608.979736
FDU16,OUT046,1520.725321
FDZ07,OUT017,935.1446626
NCN06,OUT027,4155.554541
FDH02,OUT010,193.6924246
NCW18,OUT045,3284.356122
FDH57,OUT013,2205.467454
FDV35,OUT045,2698.404165
NCU29,OUT013,2727.998953
NCP02,OUT046,1032.526948
FDN44,OUT013,2823.96803
FDX03,OUT018,616.349388
FDR11,OUT010,449.3908963
FDA36,OUT046,2975.640696
FDP58,OUT027,4843.385696
FDH31,OUT045,1453.401667
FDH34,OUT035,2885.915062
FDS13,OUT035,3708.169603
FDT01,OUT018,2923.278821
FDY09,OUT049,2964.232462
FDV33,OUT027,5525.459231
NCW29,OUT010,307.2824614
NCN17,OUT045,1609.220924
FDX01,OUT046,2033.47805
FDL03,OUT049,2911.868357
DRL59,OUT049,872.5127946
DRM11,OUT027,4804.303401
FDA43,OUT049,3285.725802
FDZ56,OUT010,457.4742995
FDI44,OUT018,964.2543151
FDB50,OUT013,1287.509318
FDU15,OUT019,169.4709831
NCJ19,OUT019,204.441964
FDD48,OUT013,2160.211421
NCW42,OUT035,3189.437336
FDL24,OUT017,3060.917582
NCB30,OUT013,3085.998904
FDK25,OUT013,2501.170303
FDW28,OUT049,2979.203399
FDD47,OUT017,3488.054434
FDK16,OUT019,266.8827327
FDW37,OUT046,1628.17639
FDA48,OUT035,3664.973202
FDA14,OUT017,2403.979021
FDV15,OUT013,1628.364811
FDN22,OUT049,4129.578296
NCD55,OUT045,712.8380966
FDY43,OUT013,2574.657732
NCU05,OUT017,1427.471946
FDF10,OUT035,2888.904852
FDR39,OUT018,2561.499045
FDG40,OUT013,625.7128369
FDZ28,OUT019,305.4495748
FDE02,OUT045,1472.15492
FDU60,OUT049,3355.9926
FDM21,OUT013,3513.732698
FDV52,OUT019,312.6390234
NCW06,OUT013,2945.364604
FDX36,OUT035,3797.428901
FDT35,OUT027,4092.094922
NCL19,OUT010,297.590304
NCD31,OUT046,2747.567645
FDE53,OUT019,262.9961289
FDW58,OUT019,327.4163111
DRF48,OUT046,2612.100741
FDW57,OUT035,3274.288745
DRH13,OUT017,1638.684257
FDT33,OUT013,2767.594614
DRK47,OUT027,4595.758765
FDY22,OUT010,323.7309781
FDC35,OUT019,605.8520531
FDO03,OUT013,3904.453823
FDF24,OUT045,1256.98691
FDF56,OUT018,2577.351982
FDD28,OUT013,767.9298989
FDG53,OUT027,3021.27116
FDO27,OUT019,282.8899574
NCF54,OUT018,2854.704648
FDC20,OUT027,2058.538579
FDU10,OUT046,897.1565096
DRA24,OUT018,2485.093789
FDA02,OUT010,355.5193891
FDG10,OUT017,776.4004417
FDW39,OUT010,618.7722821
FDP04,OUT019,193.1217059
NCM55,OUT013,3161.44635
FDG47,OUT045,4028.238192
NCU41,OUT017,2912.266636
NCK31,OUT017,866.7985131
FDZ46,OUT045,1549.983262
FDU13,OUT027,3758.147438
NCF19,OUT045,773.0367216
NCJ43,OUT013,2899.231832
NCJ05,OUT045,2506.598671
FDS04,OUT027,3146.781205
FDX28,OUT010,217.5279546
FDB41,OUT027,1533.563845
FDG53,OUT046,2094.132148
FDL15,OUT010,397.1921671
FDQ08,OUT049,1139.135195
DRN36,OUT013,1478.185673
FDI46,OUT013,4318.356868
FDG16,OUT027,5478.632329
FDV32,OUT013,927.0487435
FDF44,OUT010,228.4777993
FDK04,OUT018,749.1922067
NCA41,OUT013,2817.241549
FDD51,OUT017,612.9104231
NCZ53,OUT045,2814.548108
FDP01,OUT027,3913.090496
FDY25,OUT049,2845.061085
FDB17,OUT018,2331.846168
NCV54,OUT018,1632.368637
FDJ32,OUT017,996.3083225
FDA37,OUT049,1918.270932
FDG35,OUT035,3759.097266
NCM05,OUT018,4009.975218
FDG45,OUT046,3224.783004
FDH28,OUT013,665.4317764
NCE18,OUT049,3847.217729
FDH38,OUT045,1968.309486
FDR56,OUT013,2810.119419
FDH17,OUT027,2571.456389
FDD39,OUT049,3099.73493
FDB41,OUT049,986.8490626
NCR53,OUT046,3621.041489
FDX46,OUT017,887.4057289
FDV28,OUT049,710.5855947
FDA08,OUT018,2249.547395
FDH45,OUT017,747.5259941
NCS38,OUT010,263.3604865
FDD40,OUT010,577.6885064
DRM59,OUT035,2287.146969
NCJ43,OUT018,2901.324365
NCN29,OUT013,801.5348743
NCC19,OUT045,2862.905161
FDR56,OUT035,3111.737065
FDZ43,OUT049,3653.7023
FDJ32,OUT010,185.736364
DRH03,OUT017,1376.77719
NCZ54,OUT035,3456.72084
FDE26,OUT017,2643.785453
FDS03,OUT045,1017.986691
DRZ24,OUT019,338.3673414
FDO48,OUT027,4648.888389
FDW39,OUT049,2743.741159
NCK05,OUT049,1116.695992
NCK30,OUT017,3802.89028
FDT27,OUT018,3439.338086
FDS08,OUT019,483.9954899
NCJ19,OUT049,1123.316119
FDC58,OUT045,723.7798206
DRE37,OUT013,3818.692658
FDW02,OUT035,2372.223968
FDJ02,OUT010,377.0598981
FDX09,OUT045,3061.965999
FDT31,OUT010,516.6912099
FDI24,OUT049,3261.035628
FDY09,OUT045,3413.688499
FDV28,OUT045,577.2785669
DRM47,OUT049,3240.962517
FDT52,OUT019,615.8637115
FDI48,OUT018,751.9063134
FDY55,OUT017,4602.776626
FDU48,OUT013,2238.854923
FDN25,OUT045,796.8255296
FDP20,OUT049,2274.252603
FDJ15,OUT013,3179.858006
FDD04,OUT018,1852.825522
FDY58,OUT045,3612.774364
FDR37,OUT018,2739.932606
FDF44,OUT013,2130.570753
FDD32,OUT045,1358.483217
FDR57,OUT017,2431.815882
DRG39,OUT027,1909.192045
FDX15,OUT017,2615.807842
DRN37,OUT045,2524.720536
FDW40,OUT027,3545.246455
FDB32,OUT049,1594.514514
FDM40,OUT018,1964.095964
FDE39,OUT027,2672.482873
DRH49,OUT017,1343.49529
FDT46,OUT049,953.847938
NCF06,OUT035,3489.751938
FDP07,OUT017,3218.134779
FDC04,OUT013,4117.359097
FDZ32,OUT017,1856.074989
FDD50,OUT045,3031.530194
FDU56,OUT017,3166.513045
FDV34,OUT017,1148.757923
NCY41,OUT013,738.0297867
NCK18,OUT046,2681.076444
DRH25,OUT049,969.0449917
FDT57,OUT046,3064.093691
FDV56,OUT018,1143.985678
FDV12,OUT045,1671.080856
FDN52,OUT017,1430.655381
FDX38,OUT035,740.0169054
FDE47,OUT018,1646.74555
NCO07,OUT013,3192.551248
FDV09,OUT027,3647.1172
FDZ23,OUT019,566.7686875
DRH51,OUT018,1240.986242
NCY54,OUT045,3155.257727
DRG49,OUT013,4238.010539
NCC19,OUT049,3617.08565
NCV53,OUT045,4008.702954
FDZ47,OUT019,301.5471123
NCO26,OUT018,1762.014968
NCP02,OUT045,1039.352979
NCW30,OUT018,3294.249455
NCN55,OUT046,3621.131246
FDB20,OUT010,169.659771
DRL11,OUT013,2427.033701
DRD60,OUT045,2926.862372
FDW14,OUT010,199.6309631
FDL27,OUT010,245.5425852
FDU09,OUT018,700.6369617
DRH36,OUT027,2082.973234
FDP34,OUT027,3866.905601
FDE04,OUT017,3079.097804
FDZ57,OUT027,3274.07446
FDF02,OUT010,268.5705011
FDG28,OUT045,4029.696372
NCI31,OUT046,855.8002874
FDT43,OUT013,993.2719439
FDU20,OUT046,2404.135012
FDD53,OUT013,788.1346636
FDW15,OUT045,2537.544638
NCT53,OUT045,2471.960069
NCG55,OUT027,2425.370978
FDD48,OUT035,2008.698705
FDG47,OUT049,3920.38052
FDI21,OUT017,1114.054525
FDT27,OUT017,4024.308809
DRO35,OUT013,2142.553502
FDD33,OUT017,4287.630469
FDC04,OUT035,3974.642014
FDY34,OUT013,2844.805588
DRJ49,OUT049,2044.627876
FDE05,OUT049,2229.329391
FDU31,OUT017,4244.68191
NCN19,OUT027,4079.881946
FDK56,OUT027,4992.007062
FDK58,OUT017,2041.771436
NCJ42,OUT035,2132.667043
FDZ34,OUT027,4638.425077
FDA52,OUT018,2422.573737
NCR29,OUT013,809.8523767
FDT48,OUT035,3091.244612
DRJ51,OUT019,571.8246191
NCS54,OUT046,2732.881565
FDV01,OUT035,2723.121056
DRG51,OUT027,4202.054481
NCG42,OUT013,2242.716889
FDA51,OUT049,1740.622667
FDV19,OUT010,427.2408119
NCT18,OUT045,3173.368536
NCS41,OUT045,2700.572956
FDO03,OUT046,2820.112348
FDL12,OUT010,176.9246622
FDY37,OUT010,352.001142
FDI58,OUT049,1473.839569
FDT28,OUT018,1933.205122
NCC42,OUT010,349.5680946
FDO01,OUT017,2288.890418
FDJ02,OUT013,2395.077058
FDQ04,OUT018,595.2821976
DRL47,OUT013,2046.376443
FDZ32,OUT035,1942.942906
FDC35,OUT035,3735.38121
FDX14,OUT045,1210.360848
FDZ35,OUT013,1822.180851
FDL14,OUT013,2289.52085
FDO04,OUT049,946.9822434
DRK11,OUT017,2268.030774
FDB44,OUT018,3453.806725
FDZ50,OUT049,3587.652403
FDI12,OUT027,2509.762748
FDU43,OUT017,4636.268235
FDD58,OUT010,239.5290404
FDB27,OUT017,3006.248529
FDB04,OUT018,1251.896067
NCO17,OUT013,1981.136589
FDL12,OUT017,953.8103175
DRJ13,OUT049,2829.906879
FDD57,OUT045,1586.265763
FDW19,OUT035,2121.886418
DRD27,OUT018,1299.857595
FDH27,OUT027,3833.460362
NCW30,OUT027,6047.824731
FDR40,OUT018,1153.297327
FDG05,OUT013,2150.892604
NCY41,OUT019,149.6023134
FDI38,OUT018,3065.5905
FDR20,OUT046,911.8214457
FDE09,OUT017,1648.63722
FDN50,OUT019,303.5763373
DRF27,OUT045,2583.632956
DRF51,OUT013,681.9264491
NCO02,OUT019,206.754645
FDB51,OUT027,1942.786582
FDJ50,OUT013,851.3824531
FDN52,OUT013,1404.119292
FDX14,OUT013,1141.366736
FDT27,OUT019,690.1354123
FDV10,OUT013,742.2704813
FDU33,OUT046,893.7570404
FDU58,OUT046,2921.833102
NCP42,OUT027,4892.488965
FDL51,OUT027,5152.878161
DRH15,OUT027,1577.365778
FDU16,OUT017,1317.972256
FDW15,OUT017,2688.97647
FDQ44,OUT045,2190.264362
NCI06,OUT027,4843.167725
DRK23,OUT019,648.9920696
FDC28,OUT035,1750.541969
NCY17,OUT019,155.4231005
NCV05,OUT018,2521.61312
FDM34,OUT019,385.4303819
DRD60,OUT027,4913.877899
FDT38,OUT046,1351.554642
FDQ57,OUT018,2229.011335
FDE59,OUT027,1574.426803
NCM43,OUT046,2351.257098
DRI51,OUT049,3259.461479
NCG30,OUT017,2214.939441
NCK54,OUT035,2274.96556
FDQ16,OUT019,279.988562
FDI36,OUT013,2962.590436
FDX16,OUT027,3783.049154
FDA34,OUT046,2923.130146
FDJ48,OUT018,3275.90995
FDU47,OUT035,2117.599307
FDS39,OUT046,2214.574684
FDD11,OUT046,3702.823447
FDM16,OUT027,2053.638837
FDU56,OUT018,2734.127683
FDQ32,OUT017,2345.86223
DRK35,OUT013,706.0556548
FDA58,OUT049,3935.378898
DRG48,OUT019,392.1822633
FDT59,OUT010,755.7879847
FDQ31,OUT019,287.424299
FDS51,OUT018,989.6721088
FDW32,OUT027,2450.173972
FDI15,OUT027,5338.690359
NCV30,OUT017,1112.298901
DRG25,OUT049,3160.372904
FDT02,OUT013,679.4964959
FDO33,OUT027,2851.079593
FDP38,OUT035,933.8885833
FDZ45,OUT035,3026.621245
NCA54,OUT027,4820.472601
FDU33,OUT017,817.6544345
FDN58,OUT017,4459.731586
FDI05,OUT045,1210.799847
FDM57,OUT019,266.977765
NCS42,OUT027,2368.77651
FDB57,OUT045,3504.28726
FDC03,OUT045,3112.863027
FDZ58,OUT013,2248.377103
NCK29,OUT045,1982.860864
NCR53,OUT045,3754.807282
FDE26,OUT027,3762.64836
FDU52,OUT049,2147.931112
FDE41,OUT027,2318.957341
FDU38,OUT018,2692.320365
FDA52,OUT017,2877.683743
FDW46,OUT046,1396.72097
DRI59,OUT035,3298.037524
FDT38,OUT035,1206.705541
FDL33,OUT018,2840.354064
FDQ01,OUT027,5707.095978
FDJ08,OUT046,2974.078016
FDQ47,OUT049,828.0340778
NCZ18,OUT013,4481.193718
FDE29,OUT017,870.9901831
FDF10,OUT027,3875.368782
FDC48,OUT049,1354.455846
FDY58,OUT013,3485.674599
NCX30,OUT010,739.6529156
FDV11,OUT013,2675.967425
FDT46,OUT046,983.3796392
DRD01,OUT019,212.2121993
FDQ11,OUT013,4015.00966
NCM41,OUT017,1337.242728
NCC55,OUT013,698.9919353
FDG45,OUT027,5257.290102
NCQ54,OUT049,3180.836215
FDM34,OUT045,2148.109247
FDD17,OUT019,588.1057908
FDN38,OUT027,5478.520115
FDB53,OUT018,1847.993978
NCL06,OUT035,3900.268565
NCV18,OUT019,256.7867573
FDX25,OUT013,3089.820891
FDB39,OUT046,922.9191699
FDC33,OUT049,2833.313312
NCO14,OUT018,680.2160558
FDA58,OUT027,5310.399946
NCQ02,OUT017,3398.734544
NCR53,OUT017,3821.161194
FDN52,OUT046,1389.992219
FDG26,OUT046,3743.812021
FDE23,OUT027,1716.032469
DRI37,OUT013,969.1178002
DRH37,OUT018,2583.000385
FDO01,OUT035,2137.102701
FDK45,OUT049,2150.108507
FDP23,OUT049,3428.631875
FDM33,OUT035,4193.858675
FDD36,OUT017,2164.110767
FDL56,OUT017,1374.070614
FDT27,OUT010,781.4220478
FDG52,OUT017,710.4472432
NCL42,OUT035,3497.489827
DRJ24,OUT046,3178.218912
FDV38,OUT046,775.6400848
FDT35,OUT045,2775.588085
FDY51,OUT045,3378.315029
FDC37,OUT017,1708.847831
NCP43,OUT013,2973.876062
FDO33,OUT045,1917.997472
FDW04,OUT018,1918.325048
NCC31,OUT046,2092.732836
FDK22,OUT049,3510.868783
FDJ50,OUT017,945.0629353
FDV13,OUT017,1463.402857
DRL60,OUT017,2465.249016
FDW03,OUT017,1909.582004
FDY27,OUT035,3039.290213
FDB39,OUT027,1900.667843
FDU59,OUT045,2611.052135
FDZ57,OUT049,1967.53076
FDO21,OUT049,3517.435564
FDS43,OUT018,2703.527714
FDU28,OUT010,541.2791182
FDC51,OUT010,253.0561804
FDW16,OUT010,184.7008853
FDP32,OUT010,232.1693646
FDB60,OUT019,518.6600473
NCQ30,OUT046,1850.154123
FDD26,OUT049,3093.127697
FDI44,OUT045,1214.361906
DRH23,OUT046,1003.390222
FDO44,OUT046,1710.515748
FDG04,OUT046,3106.521631
FDM32,OUT027,2662.97384
FDM09,OUT013,2730.331512
FDZ47,OUT013,1645.644346
FDM40,OUT027,3065.916721
FDY48,OUT017,1723.92423
NCM30,OUT045,798.4163474
FDX36,OUT010,585.0294279
DRF03,OUT017,693.2969499
FDN51,OUT049,3430.571266
FDM57,OUT049,1339.654605
FDB35,OUT049,1589.368587
FDY13,OUT027,2347.795928
FDA37,OUT017,2291.107155
NCX53,OUT017,2391.725017
FDD59,OUT018,1210.435279
FDX10,OUT019,141.6289419
FDC03,OUT018,2790.765054
FDW43,OUT035,3759.427384
FDW10,OUT046,2370.887282
FDY14,OUT027,5691.302506
FDV43,OUT045,748.4478641
FDO40,OUT013,2500.833344
FDP46,OUT027,2556.667287
NCE43,OUT019,483.0283527
FDD05,OUT035,2077.793241
FDJ60,OUT010,403.2328927
DRE27,OUT018,1269.523794
FDO11,OUT035,4558.027527
DRG11,OUT027,2452.684544
FDK33,OUT010,596.556657
DRM23,OUT045,2974.125312
FDJ02,OUT027,4100.09935
NCZ05,OUT045,1574.844308
NCL30,OUT013,1750.444402
FDZ19,OUT018,2762.516008
FDM45,OUT049,1864.956098
FDO36,OUT046,2503.148969
NCK31,OUT045,883.3836222
DRJ37,OUT045,2637.232801
FDP24,OUT018,1726.455093
FDF46,OUT013,1768.356489
FDX46,OUT019,261.3145179
NCL18,OUT045,2864.977994
FDJ26,OUT013,3256.933234
FDJ07,OUT045,1857.381711
FDY15,OUT013,2103.823254
DRG01,OUT045,1211.186231
FDF58,OUT045,1199.149632
FDZ14,OUT019,290.2119936
FDP31,OUT049,1104.231274
FDH45,OUT013,813.3261871
FDA09,OUT010,512.1257718
FDW31,OUT035,2703.060732
FDA57,OUT046,831.0346454
NCE55,OUT035,3410.481037
FDC17,OUT019,610.9113956
FDC59,OUT013,1100.786224
FDA22,OUT013,2827.85989
FDK52,OUT035,3889.296403
NCM26,OUT046,2200.010858
NCT53,OUT035,2510.293744
FDW45,OUT018,2312.329627
NCI18,OUT035,3070.98983
FDE38,OUT018,2499.658911
FDF08,OUT019,277.8735462
FDY58,OUT010,544.9749301
FDF58,OUT019,238.4701253
FDX39,OUT017,4546.479303
FDB44,OUT049,3216.582371
FDF28,OUT013,2200.693255
FDE39,OUT013,1816.114341
FDT37,OUT018,3097.918286
FDZ45,OUT017,3266.556715
FDO40,OUT035,2592.838572
FDM57,OUT027,2385.68197
DRG36,OUT017,3163.277989
FDY36,OUT010,194.1549198
DRL60,OUT027,4068.979868
FDS25,OUT019,316.5616515
DRF49,OUT027,2540.489274
FDP16,OUT045,4190.304189
FDS60,OUT049,2859.300065
FDU15,OUT027,1641.826154
FDK43,OUT046,2266.583951
FDN25,OUT046,1060.36435
FDE53,OUT049,1510.100214
FDB22,OUT013,2420.116173
FDE39,OUT017,2306.245305
FDX35,OUT035,4322.102105
NCG54,OUT049,3501.905337
FDH27,OUT035,2467.620366
NCK42,OUT013,3085.298983
FDS25,OUT049,1708.295431
FDI10,OUT018,2874.892085
FDU35,OUT035,2214.01231
FDI04,OUT017,3333.59526
DRK23,OUT035,4093.724658
FDB53,OUT019,426.470355
FDY02,OUT049,4101.732025
FDM60,OUT035,694.5163694
NCJ31,OUT010,659.3087702
DRP35,OUT017,2245.496126
NCQ30,OUT018,1649.45104
DRL11,OUT010,492.8387587
FDU01,OUT013,3303.508047
FDR39,OUT035,3179.603162
FDO08,OUT046,2945.989845
FDC02,OUT045,4377.487976
NCZ29,OUT035,2336.855308
FDF29,OUT010,265.4426589
FDZ23,OUT017,2929.246475
NCU53,OUT018,2539.724002
NCW30,OUT013,4003.119283
NCM26,OUT027,4014.160429
FDV50,OUT027,2847.437549
FDW15,OUT049,2189.159882
FDI35,OUT027,4621.232665
FDO11,OUT017,4442.266133
FDN48,OUT046,1666.489227
NCA17,OUT049,2410.685222
NCN54,OUT013,1250.898299
FDP22,OUT013,778.7272177
NCB54,OUT035,2076.81901
FDD08,OUT045,652.5212191
DRM48,OUT010,123.2732638
FDG41,OUT027,2717.719963
FDE44,OUT027,1742.018093
FDE26,OUT035,2607.07637
NCS38,OUT013,1825.641859
NCJ54,OUT018,3188.346731
FDI40,OUT019,282.2909582
FDN45,OUT018,2841.569833
FDU43,OUT046,3625.641551
FDI04,OUT010,534.1963746
NCC07,OUT018,1452.432093
NCC07,OUT019,317.7211105
NCD18,OUT045,3248.766492
FDU55,OUT035,4411.761142
FDX59,OUT035,924.6310271
FDR52,OUT049,3202.701884
NCP17,OUT013,1032.768195
FDQ32,OUT045,2273.549062
NCT17,OUT049,3076.273041
FDO10,OUT049,1062.632698
FDE32,OUT049,888.3154182
FDN44,OUT045,2809.014715
FDH02,OUT035,1489.282812
FDK60,OUT013,1694.056875
FDS24,OUT019,298.7302718
FDL03,OUT010,655.9612335
FDB46,OUT027,4951.028808
FDO48,OUT049,3604.272826
FDZ39,OUT049,1870.268863
FDT02,OUT027,1569.922732
FDC50,OUT013,1688.58081
FDP39,OUT035,911.1070721
DRG15,OUT018,960.3112053
FDP10,OUT018,1476.054881
FDF53,OUT027,4594.538077
FDN34,OUT045,3304.334811
FDK02,OUT045,1857.899936
FDC23,OUT045,3726.230973
FDJ10,OUT019,337.1852778
FDE53,OUT035,1551.504353
FDR25,OUT035,4265.612681
FDW50,OUT046,2674.091637
FDS09,OUT049,965.6243173
FDW49,OUT010,462.5599957
FDU51,OUT046,2329.938497
FDF28,OUT018,1698.637117
NCY30,OUT018,2695.475597
FDD44,OUT045,4739.899893
FDX09,OUT017,3155.818188
NCF30,OUT013,1936.816335
FDZ50,OUT019,630.2680233
FDW37,OUT013,1432.523464
FDD11,OUT049,3590.478241
DRH39,OUT018,1175.825089
FDA36,OUT049,2858.382064
NCG43,OUT049,1613.875921
FDF02,OUT035,1780.101593
FDP57,OUT027,2570.812991
NCE42,OUT017,3148.891077
NCR38,OUT027,5668.181627
FDP03,OUT019,307.0275834
FDO51,OUT035,943.9531594
NCQ42,OUT046,2100.087309
NCM41,OUT046,1646.751702
FDH48,OUT027,2217.074474
DRF60,OUT046,3255.014502
FDJ27,OUT035,1582.96892
FDQ14,OUT013,2141.910681
FDN27,OUT017,1899.528484
NCQ02,OUT046,2684.892928
FDJ33,OUT049,1956.350963
FDP07,OUT027,5302.4947
DRE01,OUT049,4135.785231
FDU36,OUT045,1595.989662
FDL28,OUT017,4144.187904
NCX53,OUT046,2388.205117
FDZ39,OUT013,1638.918131
NCP42,OUT013,3110.645731
FDJ14,OUT035,1433.045487
FDK04,OUT049,893.892334
NCC19,OUT017,3110.27783
FDS09,OUT018,719.8622087
FDZ02,OUT046,1583.105267
FDD35,OUT018,1604.758108
NCY42,OUT017,2528.476845
FDB05,OUT045,4410.093894
FDF20,OUT035,2908.766719
NCO41,OUT018,1394.72075
FDC40,OUT027,2317.601656
FDV58,OUT045,2275.04084
FDZ57,OUT045,1876.582224
DRM35,OUT046,2541.312345
DRN36,OUT018,1297.268031
FDQ13,OUT046,1334.53585
DRO35,OUT010,240.1544168
NCD43,OUT035,1972.760804
FDA51,OUT018,1653.585163
NCX17,OUT027,5127.566999
NCZ17,OUT049,870.4974712
FDR11,OUT027,4122.392054
FDW34,OUT049,3465.583108
FDN50,OUT017,1476.947827
FDS09,OUT046,1010.004038
FDS48,OUT018,2184.550351
FDL44,OUT049,3112.428999
DRF48,OUT018,2876.710789
FDA14,OUT018,1907.513363
NCD30,OUT049,1647.160878
FDI16,OUT017,818.1428556
NCG06,OUT035,3632.36857
DRZ24,OUT035,2118.673039
NCS17,OUT045,1463.553887
FDB37,OUT045,3902.465289
FDE10,OUT035,2107.707907
FDC57,OUT045,3017.294155
FDM12,OUT018,2558.375894
FDE24,OUT049,2246.74672
FDW22,OUT045,3472.797561
DRD01,OUT027,1703.385373
NCZ18,OUT027,5734.137577
FDN49,OUT045,684.9668364
FDR22,OUT035,2219.194768
FDV08,OUT019,181.9967951
FDY39,OUT046,2967.393685
FDV36,OUT049,2291.35359
FDO60,OUT045,820.290121
FDU04,OUT027,2846.9356
FDR20,OUT027,1887.050519
